z,y,x,tomo_id
68.0,377.3412425416494,233.2662082073857,mba2011-11-23-1
60.0,439.5958899389564,128.9155611414235,mba2011-11-23-20
72.0,300.5455149824969,197.74985526574704,mba2011-11-23-22
52.0,352.43938358272663,209.55015205603056,mba2011-11-23-23
58.0,369.633524292459,102.23499797114908,mba2011-11-23-24
47.0,332.28073585407486,277.1409120873924,mba2011-11-23-25
53.0,441.374594150308,171.01156081007866,mba2011-11-23-26
78.0,437.8171857276048,156.78192711926567,mba2011-11-23-27
72.0,347.6961723524556,113.50012464304274,mba2011-11-23-28
38.0,250.4603421319,284.25572893279895,mba2011-11-23-28
86.0,411.1366225573303,226.74429276576305,mba2011-11-23-29
56.0,427.1449604594949,277.7338134911763,mba2011-11-23-2
33.0,321.60851058596506,297.8924612198281,mba2011-11-23-30
71.0,386.23476359840754,121.20784289223307,mba2011-11-23-31
56.0,251.6461449394677,219.62947592035647,mba2011-11-23-32
78.0,354.21808779407826,265.8757854154988,mba2011-11-23-33
103.0,424.1804534405756,44.13066040032925,mba2011-11-23-34
48.0,365.4832144659719,274.17640506847306,mba2011-11-23-36
60.0,412.915326768682,295.5208556046926,mba2011-11-23-3
43.0,414.1011295762497,176.94057484791745,mba2011-11-23-4
42.0,312.1220881254231,187.6128001160272,mba2011-11-23-5
79.0,322.201411989749,209.55015205603056,mba2011-11-23-6
66.0,339.39555269948136,90.37696989547158,mba2011-11-23-7
72.0,399.8714956027192,228.5229879301572,mba2011-11-23-7
62.0,455.604227841121,143.7380962360204,mba2011-11-23-8
47.0,347.1032709486717,262.31837699279555,mba2011-11-23-8
37.0,443.0212463507688,146.82353821744573,mba2011-11-23-9
52.0,325.7588204124522,138.40198360196553,mba2011-12-17-18
46.0,292.5563418005552,125.9510541225041,mba2011-12-17-18
72.0,196.50631438756724,177.5334762517013,mba2011-12-17-20
55.0,189.98439894594463,145.51680044737202,mba2011-12-17-21
70.0,205.99273684810927,130.69426535277512,mba2011-12-17-21
60.0,160.33932875675083,168.63995519494318,mba2011-12-17-21
61.0,393.349580443814,201.24953240305632,mba2011-12-17-22
39.0,377.9341439454333,277.7338134911763,mba2011-12-17-23
55.0,353.0322849865105,318.64401035226376,mba2011-12-17-23
71.0,268.8402856492001,147.8884060625075,mba2011-12-17-24
81.0,296.7066516270423,171.01156081007866,mba2011-12-17-24
65.0,259.3538631886581,367.8548268663254,mba2011-12-17-25
72.0,301.4498628573133,329.9091370241574,mba2011-12-17-25
87.0,293.14924320433903,330.5020384279413,mba2011-12-17-25
44.0,402.83600290435606,197.69212398035307,mba2011-12-17-26
47.0,385.6418621946237,169.23285659872704,mba2011-12-17-26
68.0,389.1992706173269,169.23285659872704,mba2011-12-17-26
74.0,350.660679371375,148.4813074662914,mba2011-12-17-27
91.0,398.09279167408505,308.5646864879379,mba2011-12-17-28
63.0,382.6773551757043,304.4143766614507,mba2011-12-17-29
60.0,222.00107475027392,331.0949398317251,mba2011-12-17-30
72.0,160.93223016053471,280.6983205100957,mba2011-12-17-30
66.0,186.42699052324136,306.19308087280234,mba2011-12-17-30
48.0,201.5309831171839,118.0343052645208,mba2011-12-18-3
57.0,275.95510249460665,99.8633923560136,mba2011-12-18-5
65.0,245.47706427969,263.2319654753836,mba2011-12-30-10
69.0,249.48623699747048,281.5596121852374,mba2011-12-30-12
69.0,258.6500603523974,255.21362003982256,mba2011-12-30-13
69.0,247.76802011842167,255.21362003982256,mba2011-12-30-14
63.0,263.23197202986086,262.08648755601774,mba2011-12-30-15
66.0,251.20445387651924,264.3774433947495,mba2011-12-30-16
58.0,254.0681486749339,256.35909795918843,mba2011-12-30-17
62.0,246.6225421990558,253.4954031607737,mba2011-12-30-18
67.0,250.05897595715336,251.20444732204203,mba2011-12-30-19
62.0,259.7955382717633,247.1952746042615,mba2011-12-30-1
64.0,255.7863655539828,249.48623044299325,mba2011-12-30-20
65.0,254.0681486749339,246.62253564457853,mba2011-12-30-21
69.0,251.7771928362022,264.3774433947495,mba2011-12-30-22
63.0,247.1952811587387,253.4954031607737,mba2011-12-30-2
58.0,250.05897595715336,252.9226642010908,mba2011-12-30-4
62.0,258.07732139271445,242.0406239671151,mba2011-12-30-6
65.0,253.495409715251,251.20444732204203,mba2011-12-30-7
67.0,249.48623699747048,262.65922651570065,mba2011-12-30-9
66.0,236.885979884446,255.21362003982256,mba2012-01-02-10
64.0,250.6317149168364,257.5045758785543,mba2012-01-02-11
73.0,302.7509602479832,254.6408810801396,mba2012-01-02-12
66.0,251.7771928362022,252.3499252414079,mba2012-01-02-13
57.0,250.6317149168364,255.21362003982256,mba2012-01-02-14
64.0,260.9410161911291,243.75884084616388,mba2012-01-02-15
68.0,254.0681486749339,258.6500537979201,mba2012-01-02-1
64.0,24.399825842077927,264.9501823544324,mba2012-01-02-2
68.0,262.086494110495,262.08648755601774,mba2012-01-02-3
67.0,342.8426874257885,320.5058614436769,mba2012-01-02-4
70.0,160.7116982466159,176.7483825632608,mba2012-01-02-4
63.0,258.07732139271445,267.81387715284706,mba2012-01-02-5
63.0,252.3499317958851,240.3224070880663,mba2012-01-02-6
53.0,360.5975951759594,191.63959551501705,mba2012-01-02-7
66.0,154.41156969010362,329.6696847986038,mba2012-01-02-7
74.0,271.2503174654219,255.21362003982256,mba2012-01-02-8
64.0,247.76802011842167,257.5045758785543,mba2012-01-02-9
65.0,121.20783610701504,342.3600665036188,mba2012-01-12-10
52.0,247.4958351129806,321.01561596739924,mba2012-01-12-11
80.0,348.2890737562395,386.2347703836256,mba2012-01-12-12
61.0,163.30383577567022,442.5604037430938,mba2012-01-12-13
82.0,422.401749229224,117.65043446952984,mba2012-01-12-13
90.0,223.7797789616256,81.48344883871343,mba2012-01-12-13
67.0,230.3016944032481,137.21618079439776,mba2012-01-12-14
68.0,310.9362853178553,176.94057484791745,mba2012-01-12-15
71.0,290.77763758920355,135.4374765830461,mba2012-01-12-16
55.0,196.50631438756724,344.1387707149704,mba2012-01-12-16
49.0,149.0742020848572,418.8443475917387,mba2012-01-12-17
78.0,239.7881168637901,369.0406296738933,mba2012-01-12-17
64.0,111.12851224268915,358.3684044057834,mba2012-01-12-18
54.0,85.32775410220935,133.23573795078218,mba2012-01-12-19
81.0,397.7218031061296,168.1567919539242,mba2012-01-12-19
53.0,114.09301926160856,366.0761226549738,mba2012-01-12-1
49.0,320.4227077783973,171.01156081007866,mba2012-01-12-20
77.0,111.72141364647302,286.03443314415057,mba2012-01-12-21
62.0,335.2452428729942,157.9677299268334,mba2012-01-12-22
75.0,393.942481847598,259.35386997387616,mba2012-01-12-23
59.0,396.3140874627334,220.81527872792424,mba2012-01-12-24
68.0,433.0739744973337,105.19950499006848,mba2012-01-12-26
45.0,187.01989192702524,476.3557837587747,mba2012-01-12-27
74.0,385.6418621946237,56.58158987979064,mba2012-01-12-27
70.0,219.03656773135447,157.9677299268334,mba2012-01-12-28
72.0,178.71927227405098,381.4915591533546,mba2012-01-12-29
76.0,318.6440035670457,115.87173025817822,mba2012-01-12-2
29.0,88.005357495118,307.971785084154,mba2012-01-12-2
71.0,350.0677779675911,145.51680044737202,mba2012-01-12-30
80.0,138.40197681674744,475.7628823549908,mba2012-01-12-30
71.0,145.51679366215393,398.6856998630869,mba2012-01-12-32
82.0,386.23476359840754,208.9572506522468,mba2012-01-12-33
68.0,118.24332908809568,364.2974184436222,mba2012-01-12-34
55.0,136.03037120161193,227.9300955733308,mba2012-01-12-3
86.0,398.09279167408505,412.3224321501161,mba2012-01-12-3
49.0,371.4122285038106,386.8276717874095,mba2012-01-12-4
33.0,454.41842503355326,366.0761226549738,mba2012-01-12-5
63.0,400.4643972892205,339.9884608884833,mba2012-01-12-5
53.0,406.9863127308432,392.1637844214644,mba2012-01-12-6
76.0,51.245470460517694,259.35386997387616,mba2012-01-12-7
82.0,364.29741165840414,332.87364404307675,mba2012-01-12-8
77.0,32.45426392291349,226.7421636406932,mba2012-01-12-8
62.0,141.3664838356668,372.5980380965965,mba2012-01-12-9
68.0,216.66496211621904,289.5918415668538,mba2012-01-13-10
64.0,220.8152719427061,277.14091208739245,mba2012-01-13-11
77.0,176.34766665891547,210.1430534598145,mba2012-01-13-12
66.0,271.8047926681195,349.4748833490253,mba2012-01-13-12
68.0,303.8214684724488,193.541814153866,mba2012-01-13-13
81.0,365.4832144659719,455.0113332225552,mba2012-01-13-13
64.0,333.4665386616426,395.1282914403837,mba2012-01-13-14
63.0,114.6859206653924,257.57516576252453,mba2012-01-13-16
51.0,315.0865951443424,150.26001167764304,mba2012-01-13-16
87.0,374.37673552273,396.9069956517353,mba2012-01-13-17
77.0,284.2557221475809,150.26001167764304,mba2012-01-13-18
64.0,332.8736372578587,109.94271622033948,mba2012-01-13-19
64.0,239.19521546000632,197.69212398035307,mba2012-01-13-1
60.0,119.42913189566342,382.6773619609223,mba2012-01-13-20
67.0,121.20783610701504,244.53133487927929,mba2012-01-13-21
62.0,106.97820241620202,128.9155611414235,mba2012-01-13-22
55.0,382.0844537719204,399.8715026706548,mba2012-01-13-23
68.0,390.97797482867855,395.7211928441676,mba2012-01-13-24
68.0,128.9155543562054,111.1285190279072,mba2012-01-13-25
69.0,176.34766665891547,153.22451869656243,mba2012-01-13-26
58.0,129.5084557599893,159.15353273440115,mba2012-01-13-27
51.0,380.3057495605688,242.1597292641437,mba2012-01-13-28
62.0,118.83623049187952,258.7609685700923,mba2012-01-13-29
64.0,299.67115864596167,415.8798405728194,mba2012-01-13-29
52.0,191.76310315729623,242.75263066792763,mba2012-01-13-2
69.0,255.2035533621709,396.3140942479515,mba2012-01-13-30
67.0,115.27882206917629,158.5606313306173,mba2012-01-13-31
49.0,115.87172347296016,155.5961243116979,mba2012-01-13-32
88.0,252.2390463432516,146.7026032549398,mba2012-01-13-33
67.0,320.4227077783973,329.3162356203735,mba2012-01-13-33
60.0,253.4248491508193,227.33719416954688,mba2012-01-13-3
73.0,291.3705389929874,396.3140942479515,mba2012-01-13-4
53.0,392.1637776362463,246.31003909063088,mba2012-01-13-4
72.0,297.89245443461004,254.6106587436052,mba2012-01-13-5
66.0,267.0615814378485,293.1492499895571,mba2012-01-13-6
61.0,252.2390463432516,346.51037633010594,mba2012-01-13-7
75.0,235.63780703730305,354.21809457929635,mba2012-01-13-8
72.0,251.05324353568383,227.33719416954688,mba2012-01-13-9
80.0,101.64208978214714,328.13043281280574,mba2012-02-02-10
80.0,380.8986509643527,168.04705379115933,mba2012-02-02-11
65.0,132.47296277890868,264.68998260793103,mba2012-02-02-12
56.0,162.11803296810243,398.6856998630869,mba2012-02-02-13
63.0,207.7714410594609,337.61685527334777,mba2012-02-02-15
89.0,153.2245119113443,379.712854942003,mba2012-02-02-16
78.0,73.77572380430497,302.04277104631524,mba2012-02-02-17
55.0,335.2452428729942,268.24739103063433,mba2012-02-02-18
84.0,350.0677779675911,165.08254677223994,mba2012-02-02-19
47.0,411.7295239611142,403.428911093358,mba2012-02-02-1
76.0,82.3329332778001,114.66567841178215,mba2012-02-02-1
41.0,77.33313222700824,271.21189804955367,mba2012-02-02-20
38.0,408.1721155384109,229.1158983808985,mba2012-02-02-4
72.0,405.80050992327546,260.5396727814439,mba2012-02-02-5
83.0,261.13256740000975,378.5270521344352,mba2012-02-02-5
66.0,248.08873651676444,117.65043446952984,mba2012-02-02-6
49.0,395.12828465516566,295.5208556046926,mba2012-02-02-7
47.0,175.16186385134773,374.9696437117319,mba2012-02-02-8
66.0,203.62113123297377,303.228573853883,mba2012-03-09-10
75.0,336.431045680562,334.6523482544284,mba2012-03-09-13
52.0,350.0677779675911,196.50632117278536,mba2012-03-09-14
77.0,328.1304260275877,162.7109411571044,mba2012-03-09-14
76.0,431.888171689766,251.6461517246858,mba2012-03-09-15
51.0,98.67758276322776,131.8800681603429,mba2012-03-09-15
47.0,366.6690172735396,141.36649062088492,mba2012-03-09-16
45.0,237.41651124865467,341.174263696051,mba2012-03-09-17
55.0,95.7130757443084,279.512517702528,mba2012-03-09-18
63.0,291.96344039677126,444.3391079544455,mba2012-03-09-19
87.0,175.60291119837214,345.13363671004294,mba2012-03-09-1
62.0,300.2640600497455,138.99488500574938,mba2012-03-09-20
45.0,371.4122285038106,292.5563485857732,mba2012-03-09-21
76.0,340.5813555070491,160.93223694575278,mba2012-03-09-23
48.0,399.2785944816528,288.99894016307,mba2012-03-09-23
74.0,108.75690662755363,286.03443314415057,mba2012-03-09-24
46.0,138.40197681674744,233.85910961116952,mba2012-03-09-25
88.0,126.54394874106993,200.0637295954886,mba2012-03-09-26
30.0,359.0702806519423,373.5045118099417,mba2012-03-09-27
60.0,377.9341439454333,137.21618079439776,mba2012-03-09-28
67.0,335.3970809499104,172.73920984548027,mba2012-03-09-2
69.0,415.28693238381743,169.82575800251095,mba2012-03-09-30
44.0,386.8276650021914,270.6189966457698,mba2012-03-09-30
62.0,211.3288494821641,146.10970185115588,mba2012-03-09-31
63.0,425.9591576519272,104.01370218250072,mba2012-03-09-32
58.0,359.5542004281332,299.07826402739585,mba2012-03-09-33
60.0,291.3705389929874,404.0218124971418,mba2012-03-09-34
66.0,194.13470877243176,366.0761226549738,mba2012-03-09-35
68.0,385.04896079083977,350.0677847528092,mba2012-03-09-36
36.0,391.5708762324624,321.01561596739924,mba2012-03-09-36
71.0,317.4582007594779,355.40389738686406,mba2012-03-09-37
50.0,408.1721155384109,360.147108617135,mba2012-03-09-38
81.0,179.90507508161872,291.9634471819893,mba2012-03-09-39
15.0,358.36839762056536,224.9655885544114,mba2012-03-09-40
54.0,376.15543973408165,194.7276169614337,mba2012-03-09-41
63.0,166.86124419837347,188.2057015198111,mba2012-03-09-42
52.0,348.8819751600234,137.8090821981816,mba2012-03-09-43
41.0,353.0322849865105,358.3684044057834,mba2012-03-09-43
44.0,339.9884541032652,251.0532503209019,mba2012-03-09-44
78.0,267.0615814378485,383.8631647684901,mba2012-03-09-45
57.0,131.2871599713409,349.4748833490254,mba2012-03-09-46
36.0,404.02180571192383,284.25572893279895,mba2012-03-09-46
81.0,179.31217367783486,175.75477204034968,mba2012-03-09-47
48.0,160.93223016053471,275.9551092798247,mba2012-03-09-48
91.0,377.3412425416494,320.4227145636154,mba2012-03-09-49
66.0,287.28700833654403,186.48494487787065,mba2012-03-09-4
53.0,198.87792000270275,331.68784123550904,mba2012-03-09-50
38.0,246.90293370919667,289.5918415668538,mba2012-03-09-51
54.0,344.7316653335362,339.9884608884833,mba2012-03-09-52
57.0,315.0865951443424,321.60851737118315,mba2012-03-09-53
87.0,226.74428598054493,269.43319383820204,mba2012-03-09-54
35.0,156.78192033404758,251.0532503209019,mba2012-03-09-55
53.0,392.1637776362463,305.6001794690185,mba2012-03-09-56
66.0,353.0322849865105,147.29550465872364,mba2012-03-09-57
57.0,284.2557221475809,379.712854942003,mba2012-03-09-58
78.0,344.1387639297524,144.92389904358816,mba2012-03-09-59
73.0,156.12978656915243,226.576672055676,mba2012-03-09-5
51.0,284.8486235513648,354.21809457929635,mba2012-03-09-60
37.0,286.03442635893254,165.6754481760238,mba2012-03-09-61
56.0,237.41651124865467,155.00322290791405,mba2012-03-09-62
72.0,283.2778356187635,389.8072755653117,mba2012-03-09-6
63.0,322.79682383688584,215.69463182170017,mba2012-03-09-7
60.0,185.339473512982,322.2240783227257,mba2012-03-09-8
71.0,293.01439793337335,188.7759007166024,mba2012-03-09-9
56.0,209.5501452708125,123.57944850736862,mba2012-03-20-10
49.0,239.19521546000632,381.4915591533546,mba2012-03-20-1
84.0,298.4853558383939,393.34958722903207,mba2012-03-20-3
48.0,101.64208978214714,290.7776443744216,mba2012-03-20-4
80.0,327.53752462380385,334.0594468506445,mba2012-03-20-7
78.0,201.24952561783823,319.2369117560476,mba2012-03-20-8
73.0,348.8819751600234,297.8924612198281,mba2012-04-20-10
59.0,232.0803986145998,251.0532503209019,mba2012-04-20-11
83.0,259.7955382717633,244.33157980584684,mba2012-04-20-1
64.0,268.38662266700726,251.20444732204203,mba2012-04-20-2
66.0,283.8505745784464,213.40367598296848,mba2012-04-20-3
54.0,414.4350573861551,390.9527534846776,mba2012-04-20-4
60.0,184.1939955936161,188.20316175691943,mba2012-04-20-4
64.0,248.34075907810453,258.6500537979201,mba2012-04-20-5
76.0,291.8689200140075,262.08648755601774,mba2012-04-20-6
57.0,219.703811093958,209.39450326518795,mba2012-04-20-7
63.0,256.35910451366567,201.9488967893098,mba2012-04-20-8
70.0,247.76802011842167,275.2594836287252,mba2012-04-20-9
84.0,26.34361150159491,264.68998260793103,mba2012-04-21-1
60.0,186.42699052324136,298.485362623612,mba2012-04-21-2
83.0,396.3140874627334,174.5689692327819,mba2012-04-21-2
71.0,262.3183702075775,234.45201101495337,mba2012-04-21-3
85.0,315.0865951443424,274.7693064722569,mba2012-04-21-4
98.0,452.0468194184177,445.5249107620132,mba2012-04-22-4
78.0,51.83837186430158,363.11161563605447,mba2012-04-22-6
56.0,65.10525812247292,212.0647304903257,mba2012-04-22-8
74.0,444.9320025730112,193.541814153866,mba2012-04-23-10
86.0,181.6837792929704,302.6356724500991,mba2012-04-23-10
35.0,129.5084557599893,88.59826568411995,mba2012-04-23-11
93.0,418.8443408065207,417.658544784171,mba2012-04-23-11
55.0,223.7797789616256,272.9906022609053,mba2012-04-23-12
66.0,190.5773003497285,239.1952222452244,mba2012-04-23-13
67.0,312.7149895292069,306.19308087280234,mba2012-04-23-14
76.0,293.7421446081229,205.39984222954348,mba2012-04-23-15
71.0,264.09707441892914,258.16806716630845,mba2012-04-23-16
67.0,243.34552528649343,261.7254755890117,mba2012-04-23-1
91.0,289.5918347816358,194.13471555764983,mba2012-04-23-2
115.0,57.17448449835646,502.4434455252653,mba2012-04-23-2
61.0,455.604227841121,289.5918415668538,mba2012-04-23-3
70.0,28.71521711673041,210.73595486359835,mba2012-04-23-3
49.0,223.18687755784163,233.2662082073857,mba2012-04-23-4
77.0,225.5584831729772,426.5520658409291,mba2012-04-23-5
48.0,180.4979764854026,87.41246287655218,mba2012-04-23-5
68.0,219.6294691351384,200.6566309992725,mba2012-04-23-6
60.0,291.3705389929874,254.6106587436052,mba2012-04-23-7
77.0,83.26214626484699,207.1785464408951,mba2012-04-23-8
77.0,406.3934113270593,404.0218124971418,mba2012-04-23-8
34.0,334.0594400654265,214.88626469008543,mba2012-04-23-9
71.0,382.6773551757043,254.0177573398213,mba2012-04-24-10
64.0,266.4686800340646,301.4498696425313,mba2012-04-24-11
74.0,329.31622883515547,327.5375314090219,mba2012-04-24-12
80.0,117.6504276843118,283.0699261252312,mba2012-04-24-13
109.0,409.95081974976256,323.98012298631863,mba2012-04-24-13
52.0,264.09707441892914,245.1242362830632,mba2012-04-24-14
62.0,283.662820743797,303.82147525766686,mba2012-04-24-16
50.0,276.5480038983905,262.9112783965794,mba2012-04-24-17
79.0,173.3831596399961,240.973926456576,mba2012-04-24-18
76.0,259.946764592442,261.1325741852278,mba2012-04-24-19
78.0,175.16186385134773,261.7254755890117,mba2012-04-24-1
74.0,413.8253110967824,430.8519814316618,mba2012-04-24-20
74.0,95.62490383654824,180.77431158437224,mba2012-04-24-21
78.0,264.09707441892914,355.40389738686406,mba2012-04-24-22
55.0,287.81313057028416,229.1158983808985,mba2012-04-24-2
63.0,314.49369374055857,293.742151393341,mba2012-04-24-3
74.0,283.06991934001314,242.75263066792763,mba2012-04-24-4
81.0,252.83194774703543,284.84863033658286,mba2012-04-24-5
82.0,172.79025823621222,280.10541910631184,mba2012-04-24-6
67.0,300.85696145352944,257.57516576252453,mba2012-04-24-7
72.0,319.2369049708296,298.485362623612,mba2012-04-24-8
57.0,327.53752462380385,239.7881236490083,mba2012-04-24-9
70.0,119.47449314944474,455.672255928849,mba2012-08-29-10
80.0,342.8426874257885,145.24773978069948,mba2012-08-29-10
52.0,283.8505745784464,134.93843850640667,mba2012-08-29-11
65.0,175.60291119837214,374.9160626135554,mba2012-08-29-11
77.0,314.7784784013248,116.0380528368699,mba2012-08-29-12
58.0,182.47577871456733,383.50714700879945,mba2012-08-29-12
74.0,282.7050966590806,275.2594836287252,mba2012-08-29-13
62.0,351.4337718210325,200.23067991026105,mba2012-08-29-14
52.0,143.5295294561279,356.0156769440187,mba2012-08-29-14
63.0,377.20702500676447,361.743066540848,mba2012-08-29-15
60.0,306.1873940060808,116.61079179655286,mba2012-08-29-16
62.0,164.1481320047135,131.5020047483091,mba2012-08-29-16
59.0,173.3119553596404,428.1807858640682,mba2012-08-29-16
62.0,244.90432532000696,254.6408810801396,mba2012-08-29-17
71.0,212.83094357776275,221.99476037821245,mba2012-08-29-18
49.0,208.82177085998225,209.39450326518795,mba2012-08-29-1
67.0,230.58585132793368,225.43119413631007,mba2012-08-29-20
51.0,280.98687978003176,267.24113819316415,mba2012-08-29-21
32.0,247.1952811587387,246.04979668489565,mba2012-08-29-22
68.0,264.3774499492268,264.9501823544324,mba2012-08-29-23
73.0,261.5137551508121,199.6579409505781,mba2012-08-29-2
79.0,250.6317149168364,216.84010974106604,mba2012-08-29-3
71.0,251.20445387651924,201.3761578296269,mba2012-08-29-4
55.0,79.38276597163947,117.18353075623575,mba2012-08-29-5
54.0,241.4678915619094,395.534665162141,mba2012-08-29-5
77.0,365.7522458131058,362.315805500531,mba2012-08-29-6
44.0,124.62914378659114,205.9580695070904,mba2012-08-29-6
79.0,266.6684057879585,246.62253564457853,mba2012-08-29-7
71.0,256.9318434733486,213.9764149426514,mba2012-08-29-8
52.0,207.6762929406164,224.2857162169442,mba2012-08-29-9
63.0,306.29536363385694,287.3547276024305,mba2012-09-19-10
56.0,198.87792000270275,242.75263066792763,mba2012-09-19-11
84.0,369.633524292459,149.07420887007527,mba2012-09-19-12
88.0,377.9341439454333,181.0908846744045,mba2012-09-19-12
57.0,211.3288494821641,130.10136394899126,mba2012-09-19-13
38.0,355.9967920054299,131.28716675655895,mba2012-09-19-14
61.0,216.0720607124352,213.7004618825177,mba2012-09-19-14
73.0,203.62113123297377,192.3560113462982,mba2012-09-19-14
78.0,346.9874921869554,228.48294409708063,mba2012-09-19-15
69.0,299.7019511165601,219.4908689218347,mba2012-09-19-16
91.0,51.18644584834061,127.11119975872896,mba2012-09-19-16
103.0,27.729761068918947,150.68368943228927,mba2012-09-19-16
70.0,194.13470877243176,211.3288562673822,mba2012-09-19-17
86.0,173.5871374422831,231.48367477331985,mba2012-09-19-18
77.0,208.55510752611107,258.3131397486844,mba2012-09-19-19
91.0,332.15880783015064,178.9566784639897,mba2012-09-19-19
84.0,242.22148504083003,139.99987019695777,mba2012-09-19-19
57.0,280.46721463404185,184.61609046983284,mba2012-09-19-1
61.0,207.7769955595045,330.75833570000805,mba2012-09-19-20
71.0,209.1345310467985,249.24058141426443,mba2012-09-19-21
59.0,284.0023094318806,133.48421380172266,mba2012-09-19-22
72.0,301.8472509156629,249.2562670485031,mba2012-09-19-23
70.0,276.5480038983905,319.2369117560476,mba2012-09-19-24
58.0,166.86124419837347,259.35386997387616,mba2012-09-19-24
88.0,208.95724386702864,270.026095241986,mba2012-09-19-2
69.0,230.8945958070321,299.07826402739585,mba2012-09-19-3
58.0,178.71927227405098,246.9029404944148,mba2012-09-19-4
78.0,219.03656773135447,300.85696823874747,mba2012-09-19-5
81.0,253.4248491508193,203.62113801819183,mba2012-09-19-6
53.0,229.1158915956804,219.62947592035647,mba2012-09-19-7
67.0,288.9989333778519,169.82575800251095,mba2012-09-19-8
57.0,210.73594807838023,235.04491241873728,mba2012-09-19-9
62.0,268.24738424541624,179.31218046305293,mba2012-09-19-9
37.0,227.3371873843288,98.08468814466198,mba2012-09-26-1
51.0,98.08468135944388,65.47511093654879,mba2012-09-26-2
38.0,289.5918347816358,219.0365745165726,mba2012-09-26-3
38.0,90.96986451403738,98.67758954844584,mba2012-09-26-3
85.0,237.41651124865467,115.27882885439436,mba2012-09-26-4
70.0,212.5146522897319,201.24953240305632,mba2012-09-26-6
60.0,211.3288494821641,195.91341976900145,mba2012-09-26-7
38.0,246.3100323054128,61.32480111006166,mba2012-09-26-8
63.0,84.44794907241474,115.87173025817822,mba2012-09-26-8
54.0,126.54394874106993,127.13685693007189,mba2012-09-26-9
81.0,277.1409053021744,219.0365745165726,mba2012-09-28-10
66.0,272.99059547568726,248.6816447057664,mba2012-09-28-11
73.0,267.6544828416324,265.28288401171494,mba2012-09-28-12
62.0,402.83600290435606,168.04705379115933,mba2012-09-28-13
49.0,207.178539655677,363.7045170398383,mba2012-09-28-13
86.0,252.83194774703543,205.9927436333273,mba2012-09-28-14
53.0,251.6461449394677,247.49584189819865,mba2012-09-28-15
60.0,287.2202291665003,205.39984222954348,mba2012-09-28-16
73.0,302.04276426109715,261.7254755890117,mba2012-09-28-17
76.0,277.7338067059583,302.04277104631524,mba2012-09-28-18
64.0,354.21808779407826,238.00941943765665,mba2012-09-28-19
74.0,229.1158915956804,197.0992225765692,mba2012-09-28-1
61.0,198.87792000270275,242.1597292641437,mba2012-09-28-20
80.0,107.5711038199859,64.8822095327649,mba2012-09-28-21
53.0,381.4915523681366,382.6773619609223,mba2012-09-28-21
58.0,229.7087929994643,236.230715226305,mba2012-09-28-22
75.0,239.7881168637901,322.79432017875087,mba2012-09-28-23
69.0,272.99059547568726,208.36434924846287,mba2012-09-28-24
70.0,235.0449056335192,350.0677847528092,mba2012-09-28-25
63.0,290.18473618541964,269.43319383820204,mba2012-09-28-26
77.0,200.6566242140544,268.8402924344182,mba2012-09-28-2
66.0,228.52299019189653,243.9384334754954,mba2012-09-28-3
62.0,239.19521546000632,205.9927436333273,mba2012-09-28-4
82.0,240.97391967135795,232.6733068036017,mba2012-09-28-5
74.0,246.3100323054128,226.74429276576305,mba2012-09-28-6
57.0,246.3100323054128,189.98440573116272,mba2012-09-28-7
45.0,281.8841165324454,277.7338134911763,mba2012-09-28-8
76.0,244.5313280940612,277.14091208739245,mba2012-09-28-9
70.0,205.8969320953989,429.2648938286077,ycw2012-09-23-13
57.0,196.7193536246641,458.0635021333272,ycw2012-09-23-13
48.0,207.4792732110428,439.3918769687288,ycw2012-09-23-13
46.0,376.4733043618141,327.36212598113883,ycw2012-09-23-13
48.0,401.47429398898817,326.4127213117525,ycw2012-09-23-13
62.0,389.44850151009433,326.4127213117525,ycw2012-09-23-13
65.0,360.6106675335864,100.86360595196416,ycw2012-09-23-18
60.0,257.12764725753243,477.6969099267651,ycw2012-09-23-18
54.0,266.0819204332803,469.9920702174008,ycw2012-09-23-18
61.0,304.2521904442276,86.13719268816725,ycw2012-09-23-20
60.0,324.18968850134104,97.53004872080352,ycw2012-09-23-20
52.0,315.9615146999926,89.3018749194551,ycw2012-09-23-20
61.0,299.0406722580935,202.1663331974301,ycw2012-09-23-21
64.0,295.50061077000714,218.20072934935067,ycw2012-09-23-21
68.0,304.246645034691,199.0427495314716,ycw2012-09-23-21
73.0,298.62419443596565,209.45469508466672,ycw2012-09-23-21
53.0,474.757250657874,381.12250587647327,ycw2012-09-23-21
56.0,486.43294610139753,366.0937898199055,ycw2012-09-23-21
60.0,483.7653457786884,378.43144131243537,ycw2012-09-23-21
50.0,175.91094554285482,321.54947365704226,ycw2012-09-23-22
48.0,61.65341349040115,351.8301386153007,ycw2012-09-23-22
40.0,53.74033486997281,355.7866779255149,ycw2012-09-23-22
64.0,362.2005482333545,303.92645737309914,ycw2012-09-23-23
57.0,355.7117012418165,396.03211665161535,ycw2012-09-23-23
63.0,397.5557402991021,349.823967527136,ycw2012-09-23-23
61.0,372.5340041099735,393.2904025617899,ycw2012-09-23-23
58.0,414.05973928431786,33.076569369114594,ycw2012-09-23-26
62.0,429.8858965251745,23.91405728230284,ycw2012-09-23-26
56.0,73.51430992869209,87.93632152831367,ycw2012-09-23-28
56.0,80.47259641545529,67.06146206802407,ycw2012-09-23-28
